Date,open,high,low,close,Volume
2015-01-02,0.4792547643254319,0.4836854256071844,0.49499040046218246,0.4892094852797776,0.2996482597068857
2015-01-05,0.47925423659045197,0.48368372454992425,0.49499146775937974,0.48921054290378707,0.429951146728771
2015-01-06,0.4693076987825946,0.46257052078399596,0.47624695400050465,0.47643592554157743,0.4354035179284801
2015-01-07,0.46290764558690856,0.46827033839876286,0.47731414446817466,0.48704125029772116,0.36274014990220543
2015-01-08,0.49120574513408566,0.4805685571260213,0.4984631720830487,0.49539499929985287,0.3345623085810458
2015-01-09,0.49819580603734104,0.4929478950213776,0.5061375725808789,0.49996636755649504,0.38830915605630095
2015-01-12,0.5019186596798073,0.49020058123000265,0.5086250154291151,0.5057340143303822,0.23526415098450376
2015-01-13,0.4905508260239839,0.4975774286712139,0.5088010127369648,0.5159960343330136,0.23170485381580413
2015-01-14,0.510442951716735,0.5015287720546061,0.5168880303313056,0.5103984534998681,0.2433093414121079
2015-01-15,0.5046617205585231,0.5038313656885055,0.5176623544480118,0.523303052852856,0.2917189727892187
2015-01-16,0.5061478222620253,0.4975219316780982,0.5185268651778975,0.5099067640978107,0.2855276896878024
2015-01-19,0.49395534992655254,0.4864425204778057,0.49141388755372983,0.49014030017061583,0.4899166524205747
2015-01-20,0.48461887375550194,0.4835988843190694,0.5000407440705105,0.5016564507238167,0.27153290216917186
2015-01-21,0.497477664276643,0.5040643042170804,0.5147246189121969,0.523393479705676,0.30659723144450746
2015-01-22,0.5214503423812615,0.5158405109976011,0.5378041736977094,0.5326017889075548,0.27937851703080585
2015-01-23,0.5391398078147522,0.5325300090421824,0.553530584441806,0.5503532675716826,0.39509708694348206
2015-01-26,0.5445346314206547,0.5336333573076092,0.5554312272909175,0.5535725692944674,0.21980186769799778
2015-01-27,0.5492842462400862,0.5379113036849684,0.5505791875018645,0.5480156012232903,0.2835857362744274
2015-01-28,0.5387410512639121,0.537302218869722,0.5529792187096344,0.5509684874580599,0.2263581246156819
2015-01-29,0.5303766629259052,0.5239838973667102,0.5424599375321623,0.5365666097946983,0.31001122096988365
2015-01-30,0.5371948933196931,0.5257338600231874,0.5384091177491898,0.5317581222351063,0.23931475330273028
2015-02-02,0.5142765241579923,0.5113329218901085,0.5315411670137072,0.530549998328954,0.26214982367249273
2015-02-03,0.5248262630479175,0.5165470876570754,0.5317127884030476,0.5343426380273367,0.2582576011971607
2015-02-04,0.5360811614180345,0.5286303352730702,0.5489256239539487,0.5411103740646902,0.30539753282356963
2015-02-05,0.5521580798468302,0.5408060778775908,0.5489425939793872,0.5457527088923758,0.38980259664775246
2015-02-06,0.5410765951911205,0.5296438464519401,0.549103755856193,0.5410903849709089,0.23957985617952726
2015-02-09,0.5241270141995011,0.5195556200539767,0.5383779526710261,0.5325134773027541,0.21380151188802626
2015-02-10,0.5211811975414937,0.5155231575024865,0.5369226929423853,0.5328979236302395,0.1709720798606284
2015-02-11,0.5232120272912868,0.5137786169660262,0.5283886912817776,0.5213595629728373,0.20978976027997523
