Date,close,high,low,open,volume,MACD,BB_Upper,BB_Lower,RSI,EMA
2015-12-22,0.04962731169823714,0.047467976785016575,0.04935333186729424,0.04881789068249298,111026200,0.6865527716418164,0.043580101349122324,0.05071256288522208,0.38025031138247845,0.0409871900522476
2015-12-23,0.055686470671518384,0.05280362065372768,0.05663733304623908,0.05353679554977142,110987200,0.6865527716418164,0.043580101349122324,0.05071256288522208,0.4631682992066233,0.0409871900522476
2015-12-24,0.05486893859843606,0.053428502335485684,0.058656652115708974,0.05600403577370394,48539600,0.6865527716418164,0.04269038058680302,0.05071999673547922,0.4526706841248238,0.04100765635985637
2015-12-28,0.05373889303082802,0.05085680193924197,0.05509879899118414,0.05394400605219851,65899900,0.6865527716418164,0.04157447577329759,0.050784634907347415,0.43760450851409305,0.04091402642269659
2015-12-29,0.05900455096400581,0.056937506917560166,0.06118081929331903,0.05789637123211494,92640700,0.6865527716418164,0.041144903670525534,0.05090827340754267,0.5103676028897877,0.04135188380853916
2015-12-30,0.05547004462030841,0.05554354291007024,0.05947399030836892,0.05933361487060673,63317700,0.6865527716418164,0.03931438269244586,0.05162698977466451,0.46047917384814996,0.04139727185742936
2015-12-31,0.05051693687025621,0.052370982048193404,0.054930504061288965,0.054590769344582235,114877900,0.6865527716418164,0.038321226969001254,0.0514820153048855,0.39647389113236786,0.040946784902559874
2016-01-04,0.04366435023407145,0.04069025312934105,0.04223758893669921,0.04347619973220085,222353500,0.6865527716418164,0.03857764513458045,0.0500316710117954,0.31998135771262126,0.03985914258009071
2016-01-05,0.04448184561855384,0.0427812358141883,0.04574738923686428,0.045655969298060595,110845800,0.6813061130979139,0.036966189515258596,0.04961696358532908,0.3329608405163027,0.03895621445963593
2016-01-06,0.03837462457931473,0.03835891158879551,0.039857690276804414,0.03832610715312523,152112600,0.6714987935759524,0.03649531250780341,0.04766817950722002,0.27029299296120757,0.03753319157900581
2016-01-07,0.026905511409182348,0.032061905644516386,0.030217780168599384,0.031116021403168215,213436100,0.6528572333201748,0.03846885751630941,0.04226518384808453,0.17739889083422852,0.03510748618958448
2016-01-08,0.021784076362477922,0.028240441884756717,0.025385830249179564,0.030780669427603324,209817200,0.6338673347692004,0.040821564674913546,0.036327094545008376,0.1436129767664415,0.03240454302654061
2016-01-11,0.02224092280927692,0.022376037872399446,0.021154870768164746,0.025558718321665508,187941300,0.6204105994145735,0.041789023338659914,0.03176872225860222,0.15147883148967475,0.030004361009226765
2016-01-12,0.025967787482605476,0.02511596012874201,0.02432808120853952,0.027499008198816677,172330500,0.6147190100158645,0.042499241389925724,0.028905540238844785,0.21579842434947613,0.02820262625952019
2016-01-13,0.014354414737399679,0.025861021238349102,0.01769315997390475,0.029008073813546642,221168900,0.5998045336442281,0.04428590487411638,0.02339998467832749,0.13548008028536765,0.02541996030544641
2016-01-14,0.021808107395456855,0.022015499588852128,0.015962304576774722,0.017270718118151618,240795600,0.5969401021630659,0.04387238862185955,0.02047361618062843,0.24746907131621446,0.023642023523609224
2016-01-15,0.011901891895352512,0.011200011207455951,0.010817827891289822,0.010611559924346037,324846400,0.5861538863418194,0.042930829844728235,0.01627793308398262,0.18168459776265236,0.021050309389454513
2016-01-19,0.012502997917224867,0.014444672391319802,0.012452504276609655,0.01825283338610023,195244400,0.5798128348025366,0.04242800320946444,0.012495927293624254,0.19029839606834173,0.0187650796528141
2016-01-20,0.006708327061111408,0.008171687663165506,0.0,0.006443582613219034,286547800,0.5706178916344,0.04336884637668942,0.007809079694927501,0.15434275202863398,0.016122420782661795
2016-01-21,0.009208948657716376,0.011464391279279063,0.008702329810009735,0.00927015202208653,195772900,0.567604005206085,0.043139473200792866,0.004204883784223179,0.19210815611456925,0.01397960838533735
2016-01-22,0.018417897315432752,0.016006894932520943,0.018895140850714698,0.017821645674303055,168319600,0.5761891944339789,0.04141327238316456,0.0026995215435756115,0.31811239844048134,0.012954780429337343
2016-01-25,0.011493144203111316,0.014540793929431639,0.015361314138369775,0.018156997649867945,130371700,0.5775975053433048,0.038599383561431055,0.0009592526282380942,0.2652688440902875,0.011340334361366555
2016-01-26,0.01764846399690817,0.01545411357274995,0.016827732275339735,0.014563925104262465,141036800,0.586473630666331,0.035181315713183225,0.0006036039732154053,0.3406197110115854,0.010490506354162099
2016-01-27,0.012671325213877094,0.017929655757269403,0.014519912851984618,0.01734257664501382,185681700,0.5899442714987578,0.03160937948953341,0.0,0.3013677466685989,0.009227677146775415
2016-01-28,0.015027650546808713,0.014660973357280727,0.014760323699964772,0.01825283338610023,143798800,0.5964887289505276,0.025909832075682315,0.001338875739221701,0.33038815340013405,0.008318961929730417
2016-01-29,0.026112047057678833,0.023505658481678737,0.021299102604334708,0.018396550439824633,210529300,0.6141127547950471,0.02053419231724174,0.0038961655701663656,0.4523229774615978,0.008596819775463949
2016-02-01,0.025943719761026607,0.025188060450728966,0.026010847099764423,0.02440894534124649,136061600,0.6289408160193458,0.015773366536674716,0.006313405230757407,0.45069134027735314,0.008831509967139828
2016-02-02,0.01755230317639256,0.018915075722574726,0.020481727730129462,0.02304359678024087,182564900,0.6331694504316128,0.01182687859618936,0.007703866002284621,0.3729948647931236,0.008211074501781268
2016-02-03,0.020293345168586496,0.01845841590091557,0.014616091863794811,0.021726129536727423,205054900,0.6402006848658673,0.006815073839206209,0.010427994058530399,0.40354343519784885,0.007921752411410188
2016-02-04,0.021014679732553332,0.020789757441461054,0.021491423946409738,0.02004936965890297,139531800,0.6473237301637069,0.0029673053763110135,0.012648719146247933,0.41178801818944455,0.007731570910011365
2016-02-05,0.01223850980005703,0.01819403582909246,0.01485646603022961,0.020720073610032752,180788300,0.6449206405233592,0.0017262949666178584,0.012396416224599915,0.33157915255601733,0.006688544340297253
2016-02-08,0.006155319793796854,0.0048549261573146985,0.004279048986919887,0.008216178227275717,191526700,0.6377799177247994,0.0017148479373627068,0.01073923130368365,0.2833350926341016,0.005141150588292731
2016-02-09,0.006179350826775787,0.006825766087925289,0.005240619015749737,0.002443299565186463,184513100,0.6331284378451043,0.001391267199045254,0.009366379476871023,0.2836538547799814,0.0037435125382441203
2016-02-10,0.00579467085611346,0.010190570026025803,0.00985622118091467,0.009749221051375767,148214100,0.6300706825036643,0.00013696522965411795,0.008540044601125896,0.2804282319796437,0.002440806773905513
2016-02-11,0.0,0.0,0.0001682582483498174,0.0,219058900,0.6228753833913754,0.0009836854390217753,0.006110138631103934,0.23306561010011248,0.0006870981644072627
2016-02-12,0.009064689082643018,0.006128747410567903,0.007067653424689957,0.006275924900748575,127632400,0.6274101097257223,0.0,0.0057907762131769736,0.3577852313315294,0.0
2016-02-16,0.01663861028279462,0.013723632497837535,0.01589018865868974,0.015402323318486677,120250700,0.639589538083541,0.00029900932713328165,0.005980042323738666,0.4450501663587434,0.00012998474729847276
2016-02-17,0.02409233962945173,0.02215973690643852,0.02401555444247444,0.021127284112459843,136009500,0.6574991712372202,0.0016312311619597342,0.005807023776300213,0.5194840756436785,0.0009873070029614572
2016-02-18,0.022192824054719118,0.022039557478589433,0.025722383427424556,0.026013846692208742,102343000,0.6703218445374789,0.0024013507947209245,0.006645335614142434,0.4988561819398948,0.001574469324295169
2016-02-19,0.02197643469210908,0.019419777976483588,0.02266934172949453,0.021151224771205845,114793000,0.6806994427107316,0.003114395132505554,0.007253888486657867,0.49640148627445313,0.0020842366856030914
2016-02-22,0.02866073072024161,0.026077322204310027,0.03069856518301428,0.027618748043170938,103640300,0.6959578926065183,0.004703165925272812,0.006665353725647416,0.5642614911877406,0.0032088123004540003
2016-02-23,0.022745868010633663,0.024563178768971017,0.026828185292424367,0.02793015935998977,111455300,0.702241608138529,0.0053875787609715675,0.007142436725159074,0.49450730193461634,0.003639287431805527
2016-02-24,0.024861736259376377,0.022664439160347383,0.01995288989135474,0.019857734737062482,150812200,0.7094693518253405,0.006163380391945805,0.007091281429401963,0.5166169167082266,0.004238746225220413
2016-02-25,0.030488079818837555,0.027519401991274506,0.02839078244120452,0.027283396067606047,110728300,0.7208719926781431,0.007973262442619422,0.00707755164447782,0.5727678726720669,0.005339478763704664
2016-02-26,0.029406096317187325,0.030235266357879764,0.0333669641967943,0.03408630786576006,129833700,0.7286935986337109,0.009372135351962574,0.007131851193035776,0.5587302952017277,0.006228002296104929
2016-02-29,0.02572733039841657,0.029153724854462604,0.029592763318014526,0.030589034505762835,125918100,0.7310183319996928,0.00932021550696388,0.007145744797599607,0.5111804063737506,0.006666819413535252
2016-03-01,0.03666746733421328,0.03391256614727789,0.03228518874397435,0.030349481715806148,141799700,0.7436586512613352,0.011338758456232279,0.006153430537413573,0.6181958357279698,0.008149556688306026
2016-03-02,0.03880740330453486,0.03595546972626307,0.03901628899041931,0.03688890006525747,102415000,0.7554187677922554,0.014252931457917672,0.005337462095863166,0.6365518391466924,0.009703450692361948
2016-03-03,0.040682851157688604,0.03773402990703756,0.04108369756579433,0.039404021606682105,95172200,0.7660902203472878,0.01713895128061077,0.004458854873679086,0.6528205085149381,0.011295476477512278
2016-03-04,0.04224571213911671,0.04145937212868539,0.043295337977339254,0.042326390201157804,129293600,0.7754738940752066,0.020013559587160834,0.003682216357299206,0.6666217591690302,0.012890980950843678
2016-03-07,0.04263042879837903,0.040786411341065254,0.043824212497659276,0.04072148885019555,100219000,0.7825611384985605,0.022635441012575697,0.004151700213863629,0.670161485539921,0.014372712358220463
2016-03-08,0.037364734176601244,0.038022431194985495,0.04132410841377443,0.04067360753270349,123974900,0.7821064741106808,0.02351710569768861,0.006551460090592542,0.5862330313339192,0.015190752661553564
2016-03-09,0.0397210961981328,0.03770997201730025,0.04185294625254915,0.040769406718311696,94801200,0.7833857040922345,0.024322083225313262,0.00928155105968409,0.6115066260154827,0.016164732547608918
2016-03-10,0.040105776168795126,0.040786411341065254,0.03932881575648439,0.04220665035680354,156838700,0.7840331132611573,0.024595487239594538,0.012656775049035451,0.6157314998803606,0.017084128544524957
2016-03-11,0.04784802466559901,0.04496837671075987,0.04447329244196935,0.045320617322495704,137964500,0.791550716135479,0.024286042646414985,0.0180951377014687,0.6941377001938839,0.01868431301129425
2016-03-14,0.04722288761074772,0.045521158070530865,0.04988220638761426,0.04747648278023342,73612000,0.7959808124090438,0.024632336209183148,0.021804076834527675,0.6829927511499825,0.02007005960901148
2016-03-15,0.04642942325924426,0.044295415923139736,0.04815135099048423,0.04556017011245239,93169100,0.7977727656905055,0.025391206587481896,0.02418235996409429,0.6681777883844424,0.02124508598978897
2016-03-16,0.049242595038974823,0.04739587646302962,0.04935333186729424,0.046135074877973914,129303200,0.8010913752398413,0.027100879882455353,0.025058046629833963,0.6978029758623405,0.02258738762557072
2016-03-17,0.05234432265745215,0.05078470161725496,0.05228616814123421,0.050063499399144284,134278500,0.805857408974525,0.028877854856769636,0.026396640997724374,0.7288589712783876,0.02410967016597193
2016-03-18,0.05174321663557979,0.04970316011383785,0.05476224581293915,0.05229118683312017,138372400,0.807992758314703,0.029998393691252956,0.02838933597169585,0.7160446212231152,0.025427318936835253
2016-03-21,0.05244048347796776,0.050087719613509996,0.05476224581293915,0.052051670593787513,72926700,0.8093437189692643,0.0315194916518407,0.02931834806562833,0.7236130406244524,0.026688674943291635
2016-03-22,0.05217599536079992,0.05078470161725496,0.05420934488043927,0.05130907156517156,97471900,0.8091010162833812,0.03192260532410823,0.032034866976640375,0.7172554617250919,0.02780365368944593
2016-03-23,0.048930044855849175,0.04862161861042069,0.052863095485914,0.05214746977939577,81052500,0.8046249342117358,0.0316174936830525,0.03492872893694626,0.6404134335581313,0.028490311976328786
2016-03-24,0.0487136188046392,0.04580959603209117,0.04981009046952928,0.04709321293655244,84360900,0.7999188201628871,0.031696961868927065,0.036791239103854956,0.6353631843692812,0.029090095855922593
2016-03-28,0.04900217464338591,0.047491998001141456,0.05214193630506425,0.05094977893086061,62408200,0.7955921252942167,0.03133638679096701,0.03926616006875516,0.6398150973349624,0.02966139408755164
2016-03-29,0.05352246697961799,0.05083278072311709,0.05139667734894399,0.04891368986810124,92922900,0.7958523781790598,0.0301662225951716,0.04347420994649964,0.7053742397005349,0.030626882177311132
2016-03-30,0.055686470671518384,0.05472634480486377,0.059065321212038946,0.057393361544079646,86365300,0.7973423290513864,0.031057868946682,0.044561340804386895,0.7333854459109095,0.031715177332951705
2016-03-31,0.05448425862777373,0.05362078208532178,0.05844030436145409,0.056459164144247176,94584100,0.7964056516628312,0.031674644559499365,0.04558259590632441,0.7002803360969181,0.03258051637096082
2016-04-01,0.0578504376748189,0.055375284376359024,0.055194941321448976,0.052722374544917294,114423500,0.7981561609555383,0.03292762806101984,0.0460893063647313,0.745079632889346,0.03369750579871056
2016-04-04,0.056239477938832994,0.055207062516260175,0.059786517074434,0.05866291091947701,63497000,0.797004768252801,0.033737229785952005,0.04672658005651076,0.6999629694569769,0.03454824171154791
2016-04-05,0.051286370188780794,0.053260243801774465,0.05497859356719409,0.053488877681655334,99662200,0.7902439563892384,0.03378338324237323,0.04760224295832671,0.575973949019574,0.034826402824059244
2016-04-06,0.05664822563107419,0.05381306183515783,0.055194941321448976,0.05233910470123626,91839800,0.7895013663785839,0.03356986140296775,0.049888041236077374,0.6565966834851148,0.035610189343943444
2016-04-07,0.05070929519988737,0.05157784183272418,0.05305541682798903,0.05461471000332829,113859000,0.7821585152881327,0.03271234658192018,0.05196983356656515,0.5332337741544892,0.035729942975158746
2016-04-08,0.05203173578572656,0.05227486051008157,0.054930504061288965,0.05509377903261753,95040600,0.7770043927037693,0.031542292342281175,0.05448277990533801,0.5538770920986155,0.03596953208278997
2016-04-11,0.0508776224965396,0.05280362065372768,0.05502668307309916,0.05487820345203098,83757500,0.7711422129535702,0.03145772896408422,0.05489592731591453,0.5306938337272891,0.03607176759810293
2016-04-12,0.05544601358732948,0.053236222585649584,0.05452183496495905,0.05241096322809846,115350600,0.7705262790384276,0.0316672180033592,0.055552382262083255,0.6024937364711859,0.036617638989079104
2016-04-13,0.06044722009193937,0.05768260470077963,0.0620702734040639,0.05907012142190404,96336400,0.7744613698204099,0.03274115891503254,0.05591227690835776,0.6692500745834122,0.03760784833885433
2016-04-14,0.06047125112491836,0.058884325632045875,0.06389730781300407,0.06163319738206885,65212900,0.7769298982776576,0.03385165221960912,0.055935552928754295,0.6695558287855512,0.038506136904701616
2016-04-15,0.05991824385760375,0.05785082656087842,0.06341648611704381,0.06148944377772042,75761600,0.7776430630530354,0.03474625178123053,0.05579710677966132,0.6562785065486783,0.03926399307647155
2016-04-18,0.06342871916832227,0.06051864849523397,0.06245491608821396,0.060938516221568984,82531000,0.781044593224114,0.036342169895342946,0.055355094235465696,0.7039081637148294,0.04029805623508498
2016-04-19,0.06501561118272925,0.06272981060793043,0.06711860775928391,0.06563348043010142,88316100,0.7845861187014455,0.038084545523917324,0.05485299819090428,0.724126420473159,0.041391122248076395
2016-04-20,0.06549652535110717,0.06446029168284279,0.06820038321210387,0.06613649011813671,81100300,0.7870887323131424,0.03966584646263566,0.054601103135295204,0.7303630284754312,0.04242781323281808
2016-04-21,0.06277951439189211,0.06284999003577957,0.06642143830906877,0.0665437006205638,85695000,0.7855444106137415,0.04028266472996739,0.05542712995397947,0.6560002810354387,0.04309613232820564
2016-04-22,0.06277951439189211,0.060542669711358854,0.06464253008757903,0.06278297036248787,99251700,0.7835695695362553,0.04068195741122921,0.05650664156320773,0.6560002810354387,0.04370080198593729
2016-04-25,0.06191392025285192,0.0590285262760199,0.0637530392952888,0.062088289201988,66166500,0.7804125711440738,0.04077761740655844,0.05778443758370677,0.6313021932739661,0.04416198146041239
2016-04-26,0.06265928584979763,0.06109548774474233,0.06572430554039899,0.063956684001653,75864200,0.7779796065808171,0.041240478345884346,0.05827015308095962,0.6449907622111017,0.04465321005278211
2016-04-27,0.0636932072854901,0.06179246974848723,0.06497908326582402,0.06259133544064738,77329400,0.7764307759628506,0.04184429638145265,0.05848588525282683,0.6642259761173559,0.04520026256857701
2016-04-28,0.05912477950610029,0.0616722903206382,0.062358773757949126,0.06256739478190132,97216200,0.7699785078047379,0.04188000619454896,0.05894372125112379,0.5320433477592378,0.04524183861234454
2016-04-29,0.05643183626846415,0.05535126316023414,0.057719108499059035,0.05839941747077432,142424100,0.7616373582604953,0.04186180822232871,0.05881147279058929,0.46630689429418326,0.04501220412773144
2016-05-02,0.06037509030440269,0.0578748477770033,0.06103658745714907,0.058878486500063554,62188000,0.7585611157981792,0.042011639074991114,0.05909452074316701,0.5506053429572574,0.0451957728370338
2016-05-03,0.0560230885762229,0.05455812294476492,0.05832009893746404,0.057920348441485026,106422100,0.751332668151893,0.041671714307654206,0.059960443685454834,0.4528473629990055,0.044929960959655846
2016-05-04,0.05325797886245015,0.05227486051008157,0.05625269036208902,0.054255417369017345,92243800,0.7425235751830821,0.041824921753492894,0.059436078534304104,0.3986595516745255,0.04441505170667048
2016-05-05,0.05316181804193454,0.05258728301415433,0.05637289578607907,0.055620765930022964,67619200,0.7352508705560119,0.041548196687330397,0.059991095488997725,0.39679208968708823,0.0439396383154127
2016-05-06,0.054965136107551604,0.05208258076024547,0.05495456715501418,0.05202769338441743,89315000,0.7311681251996386,0.04129345133997658,0.060574197572623056,0.44019680298266495,0.043688465829916256
2016-05-09,0.0553738837997928,0.05359672419558448,0.05851242027953907,0.05564474313939305,74374900,0.7282337455160396,0.0407969505985985,0.06158025752550178,0.45007673139125126,0.043501779142975705
2016-05-10,0.06152920359358971,0.05857186645436069,0.06158948838964895,0.05839941747077432,77472200,0.7319908256147205,0.04089235352963888,0.0621289676345651,0.5802274638641145,0.04394373343289393
2016-05-11,0.05684058396070535,0.05874008831445948,0.061252935211404014,0.061249927538387816,81727000,0.7300816109859349,0.040827434912908245,0.06181249418013757,0.4751240861276004,0.043878292622451465
2016-05-12,0.056984843535778706,0.05621650369769032,0.058536446691718924,0.05976476603177988,89586300,0.7285974938905898,0.04073903529169648,0.06153372966405635,0.4780960112956083,0.0438334007627772
2016-05-13,0.052656872840577795,0.05470232358873889,0.05615654803182418,0.0571777859634931,96474600,0.7229819837790195,0.04094776854225407,0.06053708560472226,0.3915282507300544,0.04336327133428064
2016-05-16,0.05751381977011438,0.055855965414143005,0.057382555320814044,0.054183558842155144,77486800,0.7233972889547879,0.04044480326569916,0.06043797548865282,0.49142378029967104,0.04341992535475925
2016-05-17,0.05287329889178782,0.05455812294476492,0.05579593175985398,0.05777663138776068,114924900,0.7190160035827017,0.03973451148341617,0.059893282368799095,0.40656004309346006,0.043010652916516956
2016-05-18,0.05301755846686118,0.05335640201349867,0.054353576716609175,0.05293795012550384,120062100,0.7157211827130127,0.03869899099149582,0.059657061412911605,0.4095379771311719,0.042654675298357314
2016-05-19,0.05131040122175973,0.04912632086432961,0.052310194553414124,0.05202769338441743,115430500,0.7114599320780417,0.038232318341104576,0.05892627027236652,0.3789440742366579,0.04216317998531838
2016-05-20,0.05441212884023705,0.05287572097571469,0.05731043940272906,0.054087723105922914,104990400,0.7113087698639015,0.03742956879185372,0.05888269363218146,0.44615863318809146,0.042026312905358076
2016-05-23,0.05373889303082802,0.05225080262034432,0.05762296616879414,0.05550098953504462,58682600,0.7105968155947218,0.036709971338670544,0.05877160138410342,0.4328768746966536,0.04183566805910277
2016-05-24,0.06013463322021384,0.058019085094589695,0.060387507512839,0.057081950227260814,93537800,0.7165370140181617,0.03619389417218272,0.05904848960667819,0.5559707849659777,0.04229790076463791
2016-05-25,0.06352487998883782,0.06169634821037545,0.06454635107576884,0.06307040446993661,76621400,0.7246096897325267,0.036146833449503035,0.05908034975772536,0.6097418897000882,0.04305256344864916
2016-05-26,0.06366913956391118,0.06155214756640143,0.06719072367736889,0.06491485861085555,55280700,0.7310085000713121,0.03705918472443198,0.05859951634949434,0.6119869179950317,0.043749669988718876
2016-05-27,0.06583314325581169,0.06284999003577957,0.0683927045541789,0.06513043419144204,64211200,0.7380468236281553,0.038635437131771255,0.05793435560819826,0.645975024601124,0.04459514374225926
2016-05-31,0.06487135160765589,0.06390751032307179,0.06769553510396376,0.06759767441537456,109879400,0.7423738053087598,0.03945827804624075,0.05754317983279711,0.6213030269477412,0.045264646833365174
2016-06-01,0.06590527304334837,0.06340277139555056,0.06699840233529386,0.06414831892349349,69936200,0.7465269929875168,0.040736868789898295,0.05724461726432273,0.6387634170370282,0.04597299532420707
2016-06-02,0.0674441029917976,0.06448431289896767,0.06783980362167896,0.06577719748382582,63044700,0.7510026267078153,0.04214339317745269,0.05727027171247012,0.6646042656847462,0.04676659737711353
2016-06-03,0.06592930407632724,0.06390751032307179,0.06692628641720888,0.06685511193738258,101757100,0.7526200223330484,0.04301810625065522,0.057707610910142204,0.6210397147148251,0.04733428782745863
2016-06-06,0.06850205546046884,0.06650323193544033,0.07089280863806369,0.06793302639093945,64887000,0.7560755201861641,0.04431986622076817,0.05777487350371835,0.6663524030465734,0.04810323544261408
2016-06-07,0.06929548312337241,0.06787317472680549,0.07327274397950378,0.06992119758558268,60974800,0.7591487917869105,0.04560470433351621,0.05790114469785279,0.6798359950209518,0.04887769066103409
2016-06-08,0.07095454161391612,0.0683058133323397,0.07372950258173883,0.07066376006357467,66170900,0.7627549732194971,0.04696837542345339,0.05746368285275416,0.7077793671496773,0.04974303518690082
2016-06-09,0.07025727477152821,0.06758477343885755,0.07252752170492882,0.0698732797174666,73786900,0.7643764450992884,0.04815714365512541,0.05763776661624076,0.6844510863915484,0.05045676835367652
2016-06-10,0.06542439556357049,0.06431609103886887,0.06829652554236876,0.06735815817604196,113829200,0.7602804122000357,0.04852468202113708,0.05814995745713647,0.5407093692256244,0.05062290622490273
2016-06-13,0.06152920359358971,0.0631383913237275,0.06570027912821907,0.06472322368901495,117751200,0.7526911325873014,0.048271737172181306,0.05936549001216351,0.44758557693040624,0.05038665793558983
2016-06-14,0.060543380912455036,0.05922080602585594,0.06226259474613893,0.06146550311897436,125059300,0.7453667746137507,0.04825823305393212,0.05970337889777666,0.42589186805654333,0.05007507526234922
2016-06-15,0.05984611407006707,0.06071092824507013,0.06372901288310895,0.06156130230458262,109124500,0.7386225896779741,0.04786694172288736,0.06086253863160851,0.41025263063212414,0.04972396953469438
2016-06-16,0.06133684526395855,0.05881222531005886,0.059065321212038946,0.06086665769470678,149533100,0.7346022775805492,0.047401439805682066,0.06224410701155547,0.4495252169311401,0.04955424439298184
2016-06-17,0.056888682715263095,0.05551948502033299,0.059449963896189006,0.059477331924331134,117055700,0.7268108523122592,0.04665281523523984,0.06363274680826203,0.35173356669278166,0.048959242583272
2016-06-20,0.060086571154255974,0.06131178871070325,0.06425788740342897,0.06342973365487159,82789600,0.7238153016178888,0.046144748337595354,0.06477689732050096,0.4332783334177619,0.04873826988297536
2016-06-21,0.06150517256061072,0.05965340795777779,0.0643300033215139,0.062184124938220287,72461700,0.7228284206635589,0.045324903423683616,0.06647466242891154,0.46686009639046866,0.04867912590065249
2016-06-22,0.06068767717612833,0.061047408638880196,0.0646905829119388,0.06302248660182047,95560500,0.7211858688685897,0.04529730601266685,0.0665629598293922,0.4475641485324696,0.04854448545962864
2016-06-23,0.06720364590760863,0.06434011225499375,0.06791191953976394,0.06580113814257182,102731400,0.72639676766518,0.04558710733424459,0.06664897766400069,0.5862674920785567,0.049069320441715414
2016-06-24,0.04900217464338591,0.06429206982274399,0.05216596271724416,0.050997696798976755,333444400,0.7121498986457018,0.047392708051487376,0.06317019528743295,0.2845543897263829,0.047737835379459526
2016-06-27,0.040250072432468476,0.042060232594318514,0.04238182077286917,0.04611109766860383,230775800,0.6922893557402082,0.05029567467418866,0.05736330892755459,0.20043888429190523,0.04566458933556505
2016-06-28,0.048905977134270306,0.04597781789219002,0.048319609238834105,0.04584760421990114,159382400,0.6857005089982617,0.05059004587446009,0.055346296071387746,0.34203809304739763,0.04464781762288916
2016-06-29,0.05722530061996761,0.05487054544883774,0.05697388622448407,0.05389608818408237,137328600,0.6892475330827097,0.050128799904452126,0.054907666034458624,0.4513020777741573,0.04455350091633359
2016-06-30,0.0640057574686157,0.06114353017699198,0.06139716704757392,0.05957316766056342,165021900,0.6991533365757321,0.0497438879550019,0.054948053476351344,0.5262746386139266,0.04514106739405521
2016-07-01,0.06506370993728705,0.06342682928528781,0.06795997236412377,0.06501065779646376,106055300,0.7081940170877795,0.04964791820995301,0.05495723515908546,0.5373965818343869,0.04577766762693336
