Date,open,high,low,close,Volume
2015-01-02,0.21305842243487572,0.2010581827912431,0.22920563971910124,0.22640549788917974,9.892325837994141e-05
2015-01-05,0.23533796828492337,0.22133115832204742,0.26805002271872147,0.2515994412612408,0.0
2015-01-06,0.25962203256278715,0.2449457385603433,0.29362453256065324,0.27560440989171264,1.5218962827683293e-05
2015-01-07,0.25257729650060534,0.24199383635851612,0.286205442012441,0.27033914315313123,6.848533272457483e-05
2015-01-08,0.24518899737373623,0.23091060574014743,0.2784245315942664,0.2613372529203204,0.0
2015-01-09,0.24719357042207135,0.23285991498887093,0.280535626860978,0.26331878750168936,0.0
2015-01-12,0.255727371074,0.24115844846031664,0.28952291030186306,0.2717545095704611,0.0
2015-01-13,0.2823596807059243,0.2740183846950649,0.3175704503265324,0.3051576753500176,0.003682989004299357
2015-01-14,0.2766322823216648,0.2646059298730953,0.3115387002590435,0.29558961695316766,9.892325837994141e-05
2015-01-15,0.29238254594759994,0.2781955366448362,0.3193800098605981,0.30221366568833574,0.0005935395502796485
2015-01-16,0.28579607604006485,0.30994155152906055,0.311840351037753,0.33991962312616064,0.0008674808811779477
2015-01-20,0.33705612225557835,0.32275132837192533,0.37469093594056857,0.35169566177288825,0.00018262755393219952
2015-01-21,0.3373424430163243,0.3372319872405759,0.37547497486387327,0.3648304824162022,0.00015979910969067459
2015-01-22,0.3594502073340282,0.3420217640643194,0.3987575370271441,0.37428526398603024,0.0
2015-01-23,0.3576747127424973,0.3425229543114844,0.3950178496843797,0.3707750861603091,0.00015218962827683293
2015-01-26,0.33774335762599117,0.32091334752062217,0.37589719391721554,0.3528278901154306,0.0
2015-01-27,0.3459335952132325,0.32887778957042013,0.3819893431680845,0.3585461561765647,7.609481413841647e-05
2015-01-28,0.34352810755523033,0.326538618471952,0.3819893431680845,0.3585461561765647,0.0012631739146977134
2015-01-29,0.3064146665269838,0.29351158341168637,0.3029736358715007,0.28437974647047926,0.00022828444241524939
2015-01-30,0.27147763469993513,0.27774990436699454,0.30611013670290976,0.3089508832649902,0.00015979910969067459
2015-02-02,0.29581905052277846,0.2801448458935597,0.33174504572822183,0.3113854171689119,3.0437925655366587e-05
2015-02-03,0.3006872681427243,0.2960178533356719,0.33596723626164504,0.3153484863316498,0.00018262755393219952
2015-02-04,0.30526916500192436,0.30047343250838077,0.3404306783903974,0.3195380011628962,0.0003272077007951908
2015-02-05,0.2926689759493839,0.2829295430404827,0.3284275774387997,0.30827154625946473,8.37042955522581e-05
2015-02-06,0.26391749942020326,0.24912278428072776,0.29814825882672236,0.27985050914370224,0.0
2015-02-09,0.28545251297537744,0.27006410199890785,0.32082763447863805,0.3011380217665365,1.5218962827683293e-05
2015-02-10,0.2741695523597212,0.2590921997779594,0.3089451018016731,0.2899847357045914,0.0
2015-02-11,0.26775491860504874,0.25285441018204424,0.302189596948196,0.2836438250442106,2.282844424152494e-05
2015-02-12,0.2731958869875244,0.2603731137246138,0.30418000889421126,0.28551208279855744,0.000129361184035308
2015-02-13,0.27720503308419464,0.282539681190738,0.31214188677039867,0.3138198430872978,0.00015218962827683293
2015-02-17,0.2458189904402076,0.2315232306141196,0.27908800224293806,0.2619600055051027,0.0
2015-02-18,0.23940435668553517,0.22528544101820447,0.2723324973894611,0.2556190948447219,0.0
2015-02-19,0.24828182964318934,0.23391817214068478,0.27745941016688525,0.2624695892483986,7.609481413841647e-05
2015-02-20,0.24971365192899464,0.23531052071414627,0.27311665135882923,0.2563551242565264,4.565688848304988e-05
2015-02-23,0.2392325205326724,0.22946259296797578,0.2721515299314481,0.2554492335969566,0.00015218962827683293
2015-02-24,0.23550969519674803,0.22149815091817782,0.2682308751306708,0.25176919452347035,0.0
2015-02-25,0.24936997962326923,0.23497632306311167,0.2828276895857025,0.2654701833308236,0.37434082867252594
2015-02-26,0.2537227980256649,0.25925929860347663,0.2868086285237963,0.27447207356363446,0.1341095004375452
2015-02-27,0.25773194412233513,0.24756333688174903,0.28107852923501675,0.27050900440089654,0.012905680477875433
2015-03-02,0.2585910156456107,0.2520189160544579,0.2762531521902384,0.26450770825051073,0.002046950500323403
2015-03-03,0.24770907888065952,0.23948756643453073,0.26268174329990424,0.2560719861817389,0.0022295780542556025
2015-03-04,0.23997710744806489,0.22807013816512745,0.26177702105590317,0.24893846168881062,0.001765399688011262
2015-03-05,0.23969067744628103,0.22723475026692797,0.2652150576199581,0.24893846168881062,0.0004261309591751322
2015-03-06,0.2348224598263352,0.22082986184549558,0.24187226884240254,0.2292362847166074,0.0008522619183502644
2015-03-09,0.21363117319740543,0.2063492029768449,0.2385548005529804,0.22759441863800112,0.0005326636989689153
2015-03-10,0.2073310240506162,0.1971595642937961,0.23391039096621502,0.21955500348550316,0.0008294334741087394
2015-03-11,0.2044673794790055,0.19131163654762573,0.2132215998294097,0.20438206384007684,0.0012175170262146635
2015-03-12,0.19988548261980554,0.18713448459785442,0.22498344918567814,0.2127611474953376,0.0007152912529011148
2015-03-13,0.20274912719141625,0.19019771519710182,0.2255866356970334,0.21185531082853581,0.00044895940341665714
2015-03-16,0.2073310240506162,0.19548873538270362,0.22709454445238975,0.21887561248720977,0.0005402731803827569
2015-03-17,0.1958762819026162,0.19103315620999473,0.22649135794103448,0.21666763223733232,0.00029676977513982424
2015-03-18,0.1950172103793406,0.205792242301583,0.2255866356970334,0.21457282082894125,0.00014458014686299128
2015-03-19,0.2196448923424108,0.21693124334804859,0.2488087411538925,0.24701351152818485,6.087585131073317e-05
2015-03-20,0.23969067744628103,0.2596491604532214,0.2726340331221069,0.2905509038686305,0.0007076817714872731
2015-03-23,0.2651775947941839,0.265664187024909,0.29766575563606357,0.29083393395788204,0.0011338127306624052
2015-03-24,0.2812141791808649,0.2670565355983705,0.309126069259686,0.29598592386944145,0.002244797017083286
2015-03-25,0.2794960361343136,0.269562805522356,0.31455463281581975,0.29694839894975433,0.0011109842864208805
2015-03-26,0.3004009473819784,0.2851573857415306,0.32088791861595456,0.3049878141022523,0.0007381196971426397
2015-03-27,0.28293243146845415,0.26995266737210066,0.3181736368378876,0.30102474493951437,0.0013697066544914964
2015-03-30,0.26832756012654047,0.2534112646279194,0.2967610333920625,0.27866158839488087,6.087585131073317e-05
2015-03-31,0.2623138409815351,0.24756333688174903,0.29229747621724633,0.27435879673661234,0.00018262755393219952
2015-04-01,0.26059569793498394,0.26950714132364584,0.2946499381253509,0.3005718536024974,0.00038047407069208235
2015-04-02,0.2643757655748499,0.24956841655856943,0.2986308770634447,0.28030350846625496,0.0
2015-04-06,0.28436425375425944,0.272347502669279,0.319681545593244,0.3034591708579003,0.000129361184035308
2015-04-07,0.2723368154642488,0.25730998935475324,0.3070149739929746,0.2881730623709877,0.0015218962827683294
2015-04-08,0.25028640269152447,0.23586748138940816,0.2837928110130836,0.2663760739903933,0.0
2015-04-09,0.2344787875206097,0.22049566419446098,0.26714518542865684,0.2507501350224143,0.0007533386599703231
2015-04-10,0.24627725659485422,0.23363963868836035,0.2795706204796604,0.2624130048276554,3.804740706920823e-05
2015-04-13,0.24112260897312443,0.22695632304399038,0.2741420569235268,0.2573175993368393,0.0
2015-04-14,0.2337342006052172,0.21977160469368173,0.2663610314592886,0.2500141056106099,0.00017501807251835787
2015-04-15,0.24049250666561506,0.22634359194063147,0.27347847122879154,0.25669473876652116,0.0
2015-04-16,0.23367695830127566,0.22723475026692797,0.2663007473219722,0.25709104568279495,9.131377696609976e-05
2015-04-17,0.23774345594292556,0.22367032942051557,0.27058333703877535,0.25397728275888354,0.0
2015-04-20,0.21838490620946815,0.20484547289126975,0.25019608163461593,0.23484121995795149,0.0
2015-04-21,0.2205040184862055,0.21147317745162297,0.25242780269899223,0.24157849152737387,7.609481413841647e-06
2015-04-22,0.21311571935933626,0.1997215515311851,0.2446468922808176,0.2296325916328812,0.0
2015-04-23,0.2150057531792693,0.20155947926779483,0.2466373617498645,0.23150090337999585,0.0
2015-04-24,0.20395187102041734,0.1908103400710739,0.23499608066822897,0.22057406298655924,0.0
2015-04-27,0.22136314463000006,0.23308267801309834,0.2533325824660251,0.26354523317019785,0.0005326636989689153
2015-04-28,0.2587056094945319,0.2440545802340468,0.2926594111332723,0.27469851923214295,0.4614009055282882
2015-04-29,0.25773194412233513,0.24951264613047253,0.2804753427236615,0.27939761780668526,0.12503899859224593
2015-04-30,0.2563001218365297,0.25034814025805885,0.24609445937582564,0.24848557035179364,0.018863904424913442
2015-05-01,0.23024056296713524,0.22194378319601948,0.2515230229319593,0.24774954093998924,0.005577749876345927
2015-05-04,0.23367695830127566,0.2500696068057344,0.2663007473219722,0.265130460835293,0.0005402731803827569
2015-05-05,0.24742264887887566,0.24310775770904014,0.27836424745695,0.27300001474002566,0.0003576456264505574
2015-05-06,0.25486829955072443,0.24171540913557865,0.2801736919449521,0.26886708432952244,0.0007457291785564813
2015-05-07,0.24398625354473513,0.22974102019091336,0.27112612436675054,0.25686460001428646,0.0007685576227980063
2015-05-08,0.24627725659485422,0.23670286928760775,0.2765546879228842,0.2664892428318797,0.0005098352547273904
2015-05-11,0.2522909757398596,0.23781679063813166,0.2702214021227495,0.25833665883789536,0.0018414945021496786
2015-05-12,0.25171822497732976,0.24143698191264107,0.2756499656788831,0.27033914315313123,0.0002130654795875661
